tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0104291,movie,Forever Young,Forever Young,0,1992,102,"Drama,Romance,Sci-Fi",6.3,50935
tt0104299,movie,Freejack,Freejack,0,1992,110,"Action,Crime,Sci-Fi",5.4,17905
tt0104346,movie,Gladiator,Gladiator,0,1992,101,"Action,Drama,Sport",6.5,10980
tt0104348,movie,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,100,"Crime,Drama,Mystery",7.7,119935
tt0104389,movie,The Hand That Rocks the Cradle,The Hand That Rocks the Cradle,0,1992,110,"Drama,Thriller",6.7,50430
tt0104409,movie,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,0,1992,97,Horror,5.5,36171
tt0104412,movie,Hero,Hero,0,1992,119,"Comedy,Drama,Romance",6.5,24295
tt0104427,movie,Hoffa,Hoffa,0,1992,140,"Biography,Crime,Drama",6.6,25240
tt0104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,120,"Adventure,Comedy,Crime",6.9,422794
tt0104437,movie,"Honey, I Blew Up the Kid","Honey, I Blew Up the Kid",0,1992,89,"Adventure,Comedy,Family",4.9,47784
tt0104438,movie,Honeymoon in Vegas,Honeymoon in Vegas,0,1992,96,"Comedy,Romance,Thriller",5.9,19585
tt0104452,movie,HouseSitter,Housesitter,0,1992,102,"Comedy,Romance",6.2,27522
tt0104454,movie,Howards End,Howards End,0,1992,142,"Drama,Romance",7.4,36859
tt0104466,movie,Husbands and Wives,Husbands and Wives,0,1992,108,"Comedy,Drama,Romance",7.5,31880
tt0104507,movie,Indochine,Indochine,0,1992,160,"Drama,Romance,War",7.0,11178
tt0104511,movie,Innocent Blood,Innocent Blood,0,1992,112,"Action,Comedy,Crime",6.2,11308
tt0104545,movie,"Jamón, Jamón",Jamón Jamón,0,1992,95,"Comedy,Drama,Romance",6.4,15520
tt0104549,movie,Jennifer 8,Jennifer Eight,0,1992,124,"Crime,Drama,Mystery",6.3,18921
tt0104558,movie,Supercop,Ging chaat goo si III: Chiu kup ging chaat,0,1992,91,"Action,Comedy,Crime",7.0,25052
tt0104561,movie,Jo Jeeta Wohi Sikandar,Jo Jeeta Wohi Sikandar,0,1992,174,"Comedy,Drama,Romance",8.1,24708
tt0104573,movie,Juice,Juice,0,1992,95,"Action,Crime,Drama",7.0,31338
tt0104647,movie,Kuffs,Kuffs,0,1992,102,"Action,Comedy,Crime",5.9,11751
tt0104652,movie,Porco Rosso,Kurenai no buta,0,1992,94,"Adventure,Animation,Comedy",7.7,106853
tt0104670,movie,Ladybugs,Ladybugs,0,1992,90,"Comedy,Sport",5.5,10814
tt0104684,movie,Hard Boiled,Lat sau san taam,0,1992,128,"Action,Crime,Thriller",7.7,55441
tt0104691,movie,The Last of the Mohicans,The Last of the Mohicans,0,1992,112,"Action,Adventure,Drama",7.6,193988
tt0104692,movie,The Lawnmower Man,The Lawnmower Man,0,1992,108,"Horror,Sci-Fi",5.4,40227
tt0104694,movie,A League of Their Own,A League of Their Own,0,1992,128,"Comedy,Drama,Sport",7.3,124164
tt0104695,movie,Leap of Faith,Leap of Faith,0,1992,108,"Comedy,Drama,Romance",6.1,15172
tt0104714,movie,Lethal Weapon 3,Lethal Weapon 3,0,1992,118,"Action,Crime,Thriller",6.7,182261
tt0104756,movie,Lorenzo's Oil,Lorenzo's Oil,0,1992,129,"Biography,Drama",7.3,24633
tt0104779,movie,Bitter Moon,Bitter Moon,0,1992,139,"Drama,Romance,Thriller",7.2,43948
tt0104797,movie,Malcolm X,Malcolm X,0,1992,202,"Biography,Drama,History",7.7,104681
tt0104815,movie,El Mariachi,El mariachi,0,1992,81,"Action,Crime,Thriller",6.8,72560
tt0104839,movie,Medicine Man,Medicine Man,0,1992,106,"Adventure,Drama,Romance",6.0,25226
tt0104850,movie,Memoirs of an Invisible Man,Memoirs of an Invisible Man,0,1992,99,"Comedy,Romance,Sci-Fi",6.0,27651
tt0104868,movie,The Mighty Ducks,The Mighty Ducks,0,1992,104,"Comedy,Drama,Family",6.6,73403
tt0104926,movie,Mr. Baseball,Mr. Baseball,0,1992,108,"Comedy,Romance,Sport",6.0,12421
tt0104940,movie,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,85,"Comedy,Drama,Family",7.8,75680
tt0104952,movie,My Cousin Vinny,My Cousin Vinny,0,1992,120,"Comedy,Crime",7.6,146793
tt0104990,movie,Newsies,Newsies,0,1992,121,"Drama,Family,History",6.9,23109
tt0105017,movie,Noises Off...,Noises Off...,0,1992,101,Comedy,7.4,12873
tt0105046,movie,Of Mice and Men,Of Mice and Men,0,1992,115,"Drama,Western",7.4,48541
tt0105104,movie,Passenger 57,Passenger 57,0,1992,84,"Action,Crime,Thriller",5.9,51700
tt0105112,movie,Patriot Games,Patriot Games,0,1992,117,"Action,Thriller",6.8,123235
tt0105121,movie,The People Under the Stairs,The People Under the Stairs,0,1991,102,"Comedy,Horror,Mystery",6.4,41383
tt0105128,movie,Pet Sematary II,Pet Sematary II,0,1992,100,"Fantasy,Horror,Thriller",4.9,24144
tt0105130,movie,Peter's Friends,Peter's Friends,0,1992,101,"Comedy,Drama,Romance",7.0,12384
tt0105151,movie,The Player,The Player,0,1992,124,"Comedy,Crime,Drama",7.5,67544
tt0105156,movie,Poison Ivy,Poison Ivy,0,1992,93,"Drama,Thriller",5.4,20674
tt0105159,movie,The Power of One,The Power of One,0,1992,127,"Drama,Sport",7.1,10922
tt0105211,movie,Radio Flyer,Radio Flyer,0,1992,114,Drama,6.9,14547
tt0105217,movie,Raising Cain,Raising Cain,0,1992,92,"Crime,Drama,Horror",6.1,17935
tt0105219,movie,Rapid Fire,Rapid Fire,0,1992,95,"Action,Crime,Drama",6.3,10665
tt0105226,movie,Red Rock West,Red Rock West,0,1993,98,"Crime,Drama,Thriller",7.0,26257
tt0105236,movie,Reservoir Dogs,Reservoir Dogs,0,1992,99,"Crime,Thriller",8.3,1117669
tt0105265,movie,A River Runs Through It,A River Runs Through It,0,1992,123,Drama,7.2,67081
tt0105271,movie,Roja,Roja,0,1992,137,"Drama,Romance,Thriller",8.1,14084
tt0105275,movie,Romper Stomper,Romper Stomper,0,1992,94,"Crime,Drama,Thriller",6.8,42278
tt0105323,movie,Scent of a Woman,Scent of a Woman,0,1992,156,Drama,8.0,340889
tt0105327,movie,School Ties,School Ties,0,1992,106,Drama,6.9,28053
tt0105378,movie,Shadows and Fog,Shadows and Fog,0,1991,85,Comedy,6.7,18403
tt0105391,movie,Shining Through,Shining Through,0,1992,132,"Drama,Romance,Thriller",6.4,11074
tt0105399,movie,Twin Dragons,Seong lung wui,0,1992,104,"Action,Comedy",6.4,13161
tt0105402,movie,Sidekicks,Sidekicks,0,1992,101,"Action,Adventure,Comedy",5.2,10091
tt0105414,movie,Single White Female,Single White Female,0,1992,107,"Drama,Thriller",6.4,43371
tt0105415,movie,Singles,Singles,0,1992,99,"Comedy,Drama,Music",6.7,33447
tt0105417,movie,Sister Act,Sister Act,0,1992,100,"Comedy,Family,Music",6.5,111922
tt0105428,movie,Sleepwalkers,Sleepwalkers,0,1992,91,"Fantasy,Horror",5.3,25384
tt0105435,movie,Sneakers,Sneakers,0,1992,126,"Comedy,Crime,Drama",7.1,63922
tt0105459,movie,Split Second,Split Second,0,1992,90,"Action,Crime,Horror",6.0,17260
tt0105466,movie,Stay Tuned,Stay Tuned,0,1992,88,"Adventure,Comedy,Fantasy",6.3,14662
tt0105477,movie,Stop! Or My Mom Will Shoot,Stop! Or My Mom Will Shoot,0,1992,87,"Action,Comedy",4.4,45553
tt0105488,movie,Strictly Ballroom,Strictly Ballroom,0,1992,94,"Comedy,Drama,Music",7.2,29951
tt0105585,movie,Thunderheart,Thunderheart,0,1992,119,"Crime,Mystery,Thriller",6.8,17635
tt0105616,movie,Tom and Jerry: The Movie,Tom and Jerry: The Movie,0,1992,84,"Adventure,Animation,Comedy",5.4,12492
tt0105629,movie,Toys,Toys,0,1992,118,"Adventure,Comedy,Drama",5.1,34184
tt0105636,movie,Trespass,Trespass,0,1992,101,"Action,Thriller",6.3,14348
tt0105643,movie,Troll 2,Troll 2,0,1990,95,"Comedy,Fantasy,Horror",3.0,35467
tt0105665,movie,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,0,1992,134,"Drama,Horror,Mystery",7.3,108532
tt0105682,movie,A Heart in Winter,Un coeur en hiver,0,1992,105,"Drama,Music,Romance",7.6,11032
tt0105690,movie,Under Siege,Under Siege,0,1992,103,"Action,Thriller",6.5,97892
tt0105695,movie,Unforgiven,Unforgiven,0,1992,130,"Drama,Western",8.2,447093
tt0105698,movie,Universal Soldier,Universal Soldier,0,1992,102,"Action,Sci-Fi",6.1,98128
tt0105699,movie,Unlawful Entry,Unlawful Entry,0,1992,111,"Crime,Drama,Thriller",6.4,20103
tt0105793,movie,Wayne's World,Wayne's World,0,1992,94,"Comedy,Music",7.0,175418
tt0105812,movie,White Men Can't Jump,White Men Can't Jump,0,1992,115,"Comedy,Sport",6.8,100810
tt0105839,movie,Once Upon a Time in China II,Wong Fei Hung II: Nam yee tung chi keung,0,1992,113,"Action,Adventure,Biography",7.3,10892
tt0106220,movie,Addams Family Values,Addams Family Values,0,1993,94,"Comedy,Fantasy",6.8,115294
tt0106226,movie,The Age of Innocence,The Age of Innocence,0,1993,139,"Drama,Romance",7.2,69987
tt0106246,movie,Alive,Alive,0,1993,128,"Biography,Drama,Thriller",7.1,65984
tt0106266,movie,Amos & Andrew,Amos & Andrew,0,1993,96,"Comedy,Crime",5.7,10087
tt0106292,movie,Another Stakeout,Another Stakeout,0,1993,108,"Comedy,Crime",5.6,15684
tt0106307,movie,Arizona Dream,Arizona Dream,0,1993,142,"Comedy,Drama,Fantasy",7.2,46481
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,81,"Comedy,Horror",7.4,200053
tt0106332,movie,Farewell My Concubine,Ba wang bie ji,0,1993,171,"Drama,Music,Romance",8.1,34452
tt0106333,movie,Baazigar,Baazigar,0,1993,175,"Crime,Drama,Musical",7.6,30690
tt0106341,movie,Bad Boy Bubby,Bad Boy Bubby,0,1993,114,"Comedy,Crime,Drama",7.3,15411
tt0106364,movie,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,0,1993,76,"Action,Adventure,Animation",7.8,59298
tt0106375,movie,Beethoven's 2nd,Beethoven's 2nd,0,1993,89,"Comedy,Family,Romance",5.0,30316
tt0106387,movie,Benny & Joon,Benny & Joon,0,1993,98,"Comedy,Drama,Romance",7.1,62956
tt0106400,movie,The Beverly Hillbillies,The Beverly Hillbillies,0,1993,92,"Comedy,Family",5.1,20264
tt0106452,movie,Body Snatchers,Body Snatchers,0,1993,87,"Horror,Sci-Fi",6.0,21892
tt0106453,movie,Body of Evidence,Body of Evidence,0,1993,99,"Drama,Thriller",4.6,16834
tt0106469,movie,"Blood In, Blood Out",Bound by Honor,0,1993,180,"Biography,Crime,Drama",7.9,35544
tt0106471,movie,Boxing Helena,Boxing Helena,0,1993,107,"Drama,Mystery,Romance",4.7,13419
tt0106489,movie,A Bronx Tale,A Bronx Tale,0,1993,121,"Crime,Drama",7.8,168576
tt0106500,movie,CB4,CB4,0,1993,89,"Comedy,Music",6.2,10727
tt0106519,movie,Carlito's Way,Carlito's Way,0,1993,144,"Crime,Drama,Thriller",7.9,237450
tt0106582,movie,Cliffhanger,Cliffhanger,0,1993,113,"Action,Adventure,Thriller",6.5,143029
tt0106598,movie,Coneheads,Coneheads,0,1993,88,"Comedy,Sci-Fi",5.4,59255
tt0106611,movie,Cool Runnings,Cool Runnings,0,1993,98,"Adventure,Comedy,Family",7.0,116663
tt0106627,movie,The Crush,The Crush,0,1993,89,"Crime,Drama,Romance",5.8,23137
tt0106664,movie,The Dark Half,The Dark Half,0,1993,122,"Horror,Mystery,Thriller",6.0,20489
tt0106673,movie,Dave,Dave,0,1993,110,"Comedy,Romance",6.9,58162
tt0106677,movie,Dazed and Confused,Dazed and Confused,0,1993,103,Comedy,7.6,205306
tt0106697,movie,Demolition Man,Demolition Man,0,1993,115,"Action,Sci-Fi,Thriller",6.7,199504
tt0106701,movie,Dennis the Menace,Dennis the Menace,0,1993,94,"Comedy,Family",5.7,66242
tt0106761,movie,Double Dragon,Double Dragon,0,1994,96,"Action,Adventure,Comedy",3.9,14180
tt0106770,movie,Dragon: The Bruce Lee Story,Dragon: The Bruce Lee Story,0,1993,120,"Action,Biography,Drama",7.0,33500
tt0106856,movie,Falling Down,Falling Down,0,1993,113,"Crime,Drama,Thriller",7.6,213376
tt0106881,movie,Fearless,Fearless,0,1993,122,"Drama,Thriller",7.1,25080
tt0106912,movie,Fire in the Sky,Fire in the Sky,0,1993,109,"Biography,Drama,Fantasy",6.5,29577
tt0106918,movie,The Firm,The Firm,0,1993,154,"Drama,Mystery,Thriller",6.9,151855
tt0106941,movie,For Love or Money,For Love or Money,0,1993,96,"Comedy,Drama,Romance",6.2,15829
tt0106950,movie,Fortress,Fortress,0,1992,95,"Action,Crime,Sci-Fi",5.9,31021
tt0106965,movie,Free Willy,Free Willy,0,1993,112,"Adventure,Drama,Family",6.0,85050
tt0106977,movie,The Fugitive,The Fugitive,0,1993,130,"Action,Crime,Drama",7.8,327976
tt0107004,movie,Geronimo: An American Legend,Geronimo: An American Legend,0,1993,115,"Drama,History,Western",6.5,14005
tt0107007,movie,Gettysburg,Gettysburg,0,1993,254,"Drama,History,War",7.6,32057
tt0107034,movie,The Good Son,The Good Son,0,1993,87,"Drama,Thriller",6.4,46878
tt0107048,movie,Groundhog Day,Groundhog Day,0,1993,101,"Comedy,Drama,Fantasy",8.0,704298
tt0107050,movie,Grumpy Old Men,Grumpy Old Men,0,1993,103,"Comedy,Drama,Romance",7.0,55105
tt0107076,movie,Hard Target,Hard Target,0,1993,97,"Action,Crime,Thriller",6.2,58258
tt0107091,movie,Heart and Souls,Heart and Souls,0,1993,104,"Comedy,Drama,Fantasy",7.0,19374
tt0107096,movie,Heaven & Earth,Heaven & Earth,0,1993,140,"Action,Biography,Drama",6.8,15383
tt0107120,movie,Hocus Pocus,Hocus Pocus,0,1993,96,"Comedy,Family,Fantasy",6.9,163248
tt0107131,movie,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,0,1993,84,"Adventure,Comedy,Drama",7.0,52663
tt0107144,movie,Hot Shots! Part Deux,Hot Shots! Part Deux,0,1993,86,"Action,Comedy",6.6,99469
tt0107151,movie,The House of the Spirits,The House of the Spirits,0,1993,145,"Drama,Romance",6.9,25495
tt0107156,movie,The Wedding Banquet,Xi yan,0,1993,106,"Comedy,Drama,Romance",7.6,17585
tt0107206,movie,In the Line of Fire,In the Line of Fire,0,1993,128,"Action,Crime,Drama",7.2,116900
tt0107207,movie,In the Name of the Father,In the Name of the Father,0,1993,133,"Biography,Crime,Drama",8.1,193090
tt0107211,movie,Indecent Proposal,Indecent Proposal,0,1993,117,"Drama,Romance",6.0,80769
tt0107254,movie,Jason Goes to Hell,Jason Goes to Hell: The Final Friday,0,1993,87,"Fantasy,Horror,Thriller",4.1,38348
tt0107282,movie,The Joy Luck Club,The Joy Luck Club,0,1993,139,Drama,7.7,18813
tt0107286,movie,Judgment Night,Judgment Night,0,1993,110,"Action,Crime,Drama",6.6,19437
tt0107290,movie,Jurassic Park,Jurassic Park,0,1993,127,"Action,Adventure,Sci-Fi",8.2,1099902
tt0107302,movie,Kalifornia,Kalifornia,0,1993,117,"Crime,Drama,Thriller",6.7,59759
tt0107315,movie,Kika,Kika,0,1993,114,Comedy,6.5,15398
tt0107362,movie,Last Action Hero,Last Action Hero,0,1993,130,"Action,Adventure,Comedy",6.5,167521
tt0107387,movie,Leprechaun,Leprechaun,0,1993,92,"Comedy,Fantasy,Horror",4.8,31419
tt0107426,movie,Little Buddha,Little Buddha,0,1993,123,Drama,6.1,18376
tt0107438,movie,Look Who's Talking Now,Look Who's Talking Now,0,1993,96,"Comedy,Family,Romance",4.4,31499
tt0107468,movie,M. Butterfly,M. Butterfly,0,1993,101,"Drama,Romance",6.7,11208
tt0107473,movie,Mad Dog and Glory,Mad Dog and Glory,0,1993,97,"Comedy,Crime,Drama",6.2,23210
tt0107478,movie,Made in America,Made in America,0,1993,111,Comedy,5.1,18145
tt0107497,movie,Malice,Malice,0,1993,107,"Crime,Mystery,Thriller",6.5,28933
tt0107501,movie,The Man Without a Face,The Man Without a Face,0,1993,115,Drama,6.7,31719
tt0107507,movie,Manhattan Murder Mystery,Manhattan Murder Mystery,0,1993,104,"Comedy,Mystery",7.3,47675
tt0107529,movie,Matinee,Matinee,0,1993,99,"Comedy,Drama",6.9,12861
tt0107554,movie,Menace II Society,Menace II Society,0,1993,97,"Crime,Drama,Thriller",7.5,66150
tt0107612,movie,Mr. Nanny,Mr. Nanny,0,1993,84,"Action,Comedy,Family",3.8,10406
tt0107614,movie,Mrs. Doubtfire,Mrs. Doubtfire,0,1993,125,"Comedy,Drama",7.1,300225
tt0107616,movie,Much Ado About Nothing,Much Ado About Nothing,0,1993,111,"Comedy,Drama,Romance",7.3,53220
tt0107617,movie,The Scent of Green Papaya,Mùi du du xanh,0,1993,104,"Drama,Music,Romance",7.3,10423
tt0107630,movie,My Life,My Life,0,1993,117,Drama,6.8,12461
tt0107653,movie,Naked,Naked,0,1993,131,"Comedy,Drama",7.7,45531
tt0107659,movie,Loaded Weapon 1,Loaded Weapon 1,0,1993,84,"Action,Comedy,Crime",6.2,52060
tt0107665,movie,Needful Things,Needful Things,0,1993,121,"Crime,Drama,Fantasy",6.3,28507
tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,76,"Animation,Family,Fantasy",7.9,391061
tt0107692,movie,Ninja Scroll,Jûbê ninpûchô,0,1993,94,"Action,Adventure,Animation",7.8,42180
tt0107711,movie,Nowhere to Run,Nowhere to Run,0,1993,94,"Action,Drama,Romance",5.7,26803
tt0107756,movie,Orlando,Orlando,0,1992,94,"Biography,Drama,Fantasy",7.1,19423
tt0107798,movie,The Pelican Brief,The Pelican Brief,0,1993,141,"Crime,Drama,Mystery",6.6,98692
tt0107808,movie,A Perfect World,A Perfect World,0,1993,138,"Crime,Drama,Thriller",7.5,89387
tt0107818,movie,Philadelphia,Philadelphia,0,1993,125,Drama,7.7,263897
tt0107822,movie,The Piano,The Piano,0,1993,121,"Drama,Music,Romance",7.5,97247
tt0107840,movie,Poetic Justice,Poetic Justice,0,1993,109,"Drama,Romance",6.1,17110
tt0107843,movie,Point of No Return,Point of No Return,0,1993,109,"Action,Crime,Drama",6.1,30782
tt0107889,movie,The Program,The Program,0,1993,112,"Action,Drama,Romance",6.5,11839
tt0107943,movie,The Remains of the Day,The Remains of the Day,0,1993,134,"Drama,Romance",7.8,87373
tt0107953,movie,Return of the Living Dead III,Return of the Living Dead III,0,1993,97,Horror,5.9,17404
tt0107969,movie,Rising Sun,Rising Sun,0,1993,129,"Action,Crime,Drama",6.3,48947
tt0107977,movie,Robin Hood: Men in Tights,Robin Hood: Men in Tights,0,1993,104,"Adventure,Comedy,Musical",6.7,140175
tt0107978,movie,RoboCop 3,RoboCop 3,0,1993,104,"Action,Crime,Sci-Fi",4.2,55681
tt0107983,movie,Romeo Is Bleeding,Romeo Is Bleeding,0,1993,110,"Crime,Drama,Romance",6.5,15567
tt0107985,movie,Rookie of the Year,Rookie of the Year,0,1993,103,"Comedy,Family,Fantasy",6.1,31824
tt0108002,movie,Rudy,Rudy,0,1993,114,"Biography,Drama,Sport",7.5,70711
tt0108037,movie,The Sandlot,The Sandlot,0,1993,101,"Comedy,Drama,Family",7.8,106746
tt0108052,movie,Schindler's List,Schindler's List,0,1993,195,"Biography,Drama,History",9.0,1496465
tt0108065,movie,Searching for Bobby Fischer,Searching for Bobby Fischer,0,1993,109,"Biography,Drama,Sport",7.4,43138
tt0108071,movie,The Secret Garden,The Secret Garden,0,1993,101,"Drama,Family,Fantasy",7.3,45943
tt0108101,movie,Shadowlands,Shadowlands,0,1993,131,"Biography,Drama,Romance",7.3,20843
tt0108122,movie,Short Cuts,Short Cuts,0,1993,188,"Comedy,Drama",7.6,48198
tt0108147,movie,Sister Act 2: Back in the Habit,Sister Act 2: Back in the Habit,0,1993,107,"Comedy,Family,Music",5.7,60533
tt0108148,movie,Iron Monkey,Siu nin Wong Fei Hung chi: Tit ma lau,0,1993,85,"Action,Crime,Drama",7.5,17535
tt0108149,movie,Six Degrees of Separation,Six Degrees of Separation,0,1993,112,"Comedy,Drama,Mystery",6.8,23135
tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,105,"Comedy,Drama,Romance",6.8,195865
tt0108162,movie,Sliver,Sliver,0,1993,107,"Drama,Thriller",5.1,35002
tt0108171,movie,Sniper,Sniper,0,1993,98,"Action,Thriller,War",6.1,25872
tt0108174,movie,So I Married an Axe Murderer,So I Married an Axe Murderer,0,1993,93,"Comedy,Romance",6.5,43763
tt0108185,movie,Sommersby,Sommersby,0,1993,114,"Drama,Mystery,Romance",6.3,23726
tt0108186,movie,Son in Law,Son in Law,0,1993,95,"Comedy,Drama,Romance",5.9,23462
tt0108188,movie,Sonatine,Sonachine,0,1993,94,"Action,Comedy,Crime",7.5,23953
tt0108211,movie,Stalingrad,Stalingrad,0,1993,134,"Drama,War",7.5,38604
tt0108238,movie,Striking Distance,Striking Distance,0,1993,102,"Action,Crime,Mystery",5.9,46340
tt0108255,movie,Super Mario Bros.,Super Mario Bros.,0,1993,104,"Adventure,Comedy,Family",4.2,64587
tt0108265,movie,Swing Kids,Swing Kids,0,1993,112,"Drama,Music",6.8,17644
tt0108281,movie,Tai Chi Master,Tai gik Cheung Sam Fung,0,1993,96,"Action,Comedy,Drama",7.2,11092
tt0108308,movie,Teenage Mutant Ninja Turtles III,Teenage Mutant Ninja Turtles III,0,1993,96,"Action,Adventure,Comedy",4.8,37163
tt0108330,movie,This Boy's Life,This Boy's Life,0,1993,115,"Biography,Drama",7.3,59592
tt0108333,movie,The Three Musketeers,The Three Musketeers,0,1993,105,"Action,Adventure,Romance",6.4,60916
tt0108358,movie,Tombstone,Tombstone,0,1993,130,"Biography,Drama,History",7.8,173336
tt0108394,movie,Three Colors: Blue,Trois couleurs: Bleu,0,1993,98,"Drama,Music,Mystery",7.8,113437
tt0108399,movie,True Romance,True Romance,0,1993,119,"Crime,Drama,Romance",7.9,248631
tt0108442,movie,Undercover Blues,Undercover Blues,0,1993,90,"Comedy,Crime",6.0,10247
tt0108451,movie,Untamed Heart,Untamed Heart,0,1993,102,"Drama,Romance",6.8,15942
tt0108473,movie,The Vanishing,The Vanishing,0,1993,109,"Drama,Horror,Mystery",6.3,28811
tt0108500,movie,The Visitors,Les visiteurs,0,1993,107,"Comedy,Fantasy",7.0,39035
tt0108525,movie,Wayne's World 2,Wayne's World 2,0,1993,95,"Comedy,Music",6.2,89559
tt0108526,movie,We're Back! A Dinosaur's Story,We're Back! A Dinosaur's Story,0,1993,72,"Adventure,Animation,Comedy",6.0,16458
tt0108539,movie,Weekend at Bernie's II,Weekend at Bernie's II,0,1993,97,"Adventure,Comedy,Fantasy",4.8,14755
tt0108550,movie,What's Eating Gilbert Grape,What's Eating Gilbert Grape,0,1993,118,Drama,7.7,259322
tt0108551,movie,What's Love Got to Do with It,What's Love Got to Do with It,0,1993,118,"Biography,Drama,Music",7.3,25420
tt0109015,movie,3 Ninjas Kick Back,3 Ninjas Kick Back,0,1994,93,"Action,Comedy,Family",4.6,10156
tt0109035,movie,Above the Rim,Above the Rim,0,1994,96,"Crime,Drama,Sport",6.6,17437
tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,86,Comedy,6.9,334573
tt0109045,movie,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",0,1994,104,"Comedy,Music",7.5,57085
tt0109068,movie,Airheads,Airheads,0,1994,92,"Comedy,Crime,Music",6.2,57540
tt0109117,movie,Andaz Apna Apna,Andaz Apna Apna,0,1994,160,"Action,Comedy,Romance",8.0,56152
tt0109127,movie,Angels in the Outfield,Angels in the Outfield,0,1994,102,"Comedy,Drama,Family",6.2,35684
tt0109190,movie,Baby's Day Out,Baby's Day Out,0,1994,99,"Adventure,Comedy,Crime",6.2,57339
tt0109198,movie,Bad Girls,Bad Girls,0,1994,99,"Action,Adventure,Drama",5.2,13795
tt0109254,movie,Beverly Hills Cop III,Beverly Hills Cop III,0,1994,104,"Action,Comedy,Crime",5.5,96531
tt0109279,movie,Black Beauty,Black Beauty,0,1994,88,"Adventure,Drama,Family",6.6,10912
tt0109287,movie,Blank Check,Blank Check,0,1994,93,"Comedy,Crime,Family",5.3,22778
tt0109288,movie,Blankman,Blankman,0,1994,92,"Action,Comedy,Crime",5.1,10802
tt0109303,movie,Blown Away,Blown Away,0,1994,121,"Action,Crime,Drama",6.2,34725
tt0109305,movie,Blue Chips,Blue Chips,0,1994,108,"Drama,Sport",6.3,15552
tt0109327,movie,Brainscan,Brainscan,0,1994,96,"Horror,Sci-Fi",6.0,13384
tt0109348,movie,Bullets Over Broadway,Bullets Over Broadway,0,1994,98,"Comedy,Crime",7.4,42674
tt0109369,movie,Camp Nowhere,Camp Nowhere,0,1994,96,"Adventure,Comedy,Family",6.1,10969
tt0109370,movie,Canadian Bacon,Canadian Bacon,0,1995,91,"Action,Comedy",5.9,18273
tt0109402,movie,The Chase,The Chase,0,1994,94,"Action,Adventure,Comedy",5.9,22579
tt0109424,movie,Chungking Express,Chung Hing sam lam,0,1994,102,"Comedy,Crime,Drama",8.0,100851
